title,score,score_phrase,platform,genre,release_year,release_month,average_yearscore,average_platform_score,average_genre_score,platform_code,score_phrase_code,genre_code,ReleaseQuarter
Broken Sword: Shadow of the Templars -- The Director's Cut,7.6,Good,Nintendo DS,Adventure,2009,4,6.8403675,6.2869856,6.8648511,26,7,10.0,Q2
Brothers in Arms: Hell's Highway,7.6,Good,Xbox 360,Shooter,2008,9,6.4481462,7.1053342,7.1278882,54,7,86.0,Q3
Brothers in Arms: Hell's Highway,7.6,Good,PlayStation 3,Shooter,2008,9,6.4481462,7.1891593,7.1278882,32,7,86.0,Q3
Brothers in Arms: Hell's Highway (Limited Edition),7.6,Good,PlayStation 3,Shooter,2008,9,6.4481462,7.1891593,7.1278882,32,7,86.0,Q3
Brothers in Arms: Hell's Highway (Limited Edition),7.6,Good,Xbox 360,Shooter,2008,9,6.4481462,7.1053342,7.1278882,54,7,86.0,Q3
Burnout,7.6,Good,Xbox,Racing,2002,4,6.9785256,7.2056029,6.7306189,53,7,80.0,Q2
Casino Inc.,7.6,Good,PC,Casino,2003,4,7.1982456,7.1473591,5.1290323,29,7,25.0,Q2
Centipede [1999],7.6,Good,PC,Action,1998,11,6.9306785,7.1473591,6.626679,29,7,0.0,Q4
Champions Online,7.6,Good,PC,RPG,2009,9,6.8403675,7.1473591,7.5714286,29,7,75.0,Q3
Champions: Return to Arms,7.6,Good,PlayStation 2,"Action, RPG",2005,2,7.2224265,6.866548,7.4648485,31,7,6.0,Q1
Chicken Little: Ace in Action,7.6,Good,Wii,Action,2006,12,6.7328642,6.2992679,6.626679,46,7,0.0,Q4
Cold Fear,7.6,Good,Xbox,"Action, Adventure",2005,3,7.2224265,7.2056029,7.3718954,53,7,1.0,Q1
Command & Conquer (1999),7.6,Good,Nintendo 64,Strategy,1999,6,6.9834839,6.9764901,7.2460317,24,7,104.0,Q2
Commanders: Attack of the Genos,7.6,Good,Xbox 360,Strategy,2008,2,6.4481462,7.1053342,7.2460317,54,7,104.0,Q1
Costume Quest 2,7.6,Good,PC,RPG,2014,10,7.4675978,7.1473591,7.5714286,29,7,75.0,Q4
Crusader Kings,7.6,Good,PC,Strategy,2004,9,7.1707121,7.1473591,7.2460317,29,7,104.0,Q3
Dark Summit,7.6,Good,PlayStation 2,Sports,2001,11,7.1204942,6.866548,7.0252088,31,7,93.0,Q4
Darkwatch,7.6,Good,PlayStation 2,Shooter,2005,8,7.2224265,6.866548,7.1278882,31,7,86.0,Q3
Doom 3: BFG Edition,7.6,Good,Xbox 360,RPG,2012,10,7.4183267,7.1053342,7.5714286,54,7,75.0,Q4
Doom 3: BFG Edition,7.6,Good,PlayStation 3,RPG,2012,10,7.4183267,7.1891593,7.5714286,32,7,75.0,Q4
Doom 3: BFG Edition,7.6,Good,PC,RPG,2012,10,7.4183267,7.1473591,7.5714286,29,7,75.0,Q4
Drakensang: The Dark Eye,7.6,Good,PC,RPG,2009,2,6.8403675,7.1473591,7.5714286,29,7,75.0,Q1
Dynasty Tactics,7.6,Good,PlayStation 2,Strategy,2002,9,6.9785256,6.866548,7.2460317,31,7,104.0,Q3
EA Air Hockey,7.6,Good,Wireless,"Sports, Action",2006,4,6.7328642,7.1773626,7.097449,50,7,94.0,Q2
Ecco the Dolphin: Defender of the Future,7.6,Good,Dreamcast,Action,2000,8,6.6935885,7.3702797,6.626679,6,7,0.0,Q3
Electric Box,7.6,Good,iPhone,Puzzle,2009,8,6.8403675,7.2880048,7.0831186,57,7,68.0,Q3
Enchanted Arms,7.6,Good,Xbox 360,RPG,2006,8,6.7328642,7.1053342,7.5714286,54,7,75.0,Q3
EverQuest Online Adventures: Frontiers,7.6,Good,PlayStation 2,RPG,2003,12,7.1982456,6.866548,7.5714286,31,7,75.0,Q4
Exit,7.6,Good,Xbox 360,"Puzzle, Action",2007,10,6.6325466,7.1053342,7.1255,54,7,69.0,Q4
F.E.A.R. Extraction Point,7.6,Good,PC,Shooter,2006,10,6.7328642,7.1473591,7.1278882,29,7,86.0,Q4
F1 2002,7.6,Good,PlayStation 2,"Racing, Simulation",2002,6,6.9785256,6.866548,8.272,31,7,85.0,Q2
Far Cry 4: Valley of the Yetis,7.6,Good,PlayStation 4,Shooter,2015,3,7.6594521,7.6635379,7.1278882,33,7,86.0,Q1
Final Fantasy Crystal Chronicles,7.6,Good,GameCube,"Action, RPG",2004,1,7.1707121,7.0424361,7.4648485,12,7,6.0,Q1
Freestyle Metal X,7.6,Good,PlayStation 2,Sports,2003,6,7.1982456,6.866548,7.0252088,31,7,93.0,Q2
Freestyle Metal X,7.6,Good,GameCube,Sports,2003,12,7.1982456,7.0424361,7.0252088,12,7,93.0,Q4
Frontlines: Fuel of War,7.6,Good,Xbox 360,Shooter,2008,2,6.4481462,7.1053342,7.1278882,54,7,86.0,Q1
Gel: Set & Match,7.6,Good,Xbox 360,Puzzle,2009,5,6.8403675,7.1053342,7.0831186,54,7,68.0,Q2
Ghostbusters: The Video Game,7.6,Good,PC,Action,2009,6,6.8403675,7.1473591,6.626679,29,7,0.0,Q2
Glory of the Roman Empire,7.6,Good,PC,Simulation,2006,6,6.7328642,7.1473591,6.8589065,29,7,91.0,Q2
Grandia III,7.6,Good,PlayStation 2,RPG,2006,2,6.7328642,6.866548,7.5714286,31,7,75.0,Q1
Grey Goo,7.6,Good,PC,Strategy,2015,1,7.6594521,7.1473591,7.2460317,29,7,104.0,Q1
Grind Session,7.6,Good,PlayStation,Action,2000,5,6.6935885,6.582458,6.626679,30,7,0.0,Q2
Groovin' Blocks,7.6,Good,Wii,Puzzle,2008,9,6.4481462,6.2992679,7.0831186,46,7,68.0,Q3
Guild Wars 2: Heart of Thorns,7.6,Good,PC,RPG,2015,11,7.6594521,7.1473591,7.5714286,29,7,75.0,Q4
Guilty Gear XX Accent Core Plus,7.6,Good,PlayStation Portable,Fighting,2009,4,6.8403675,6.7484992,7.0581353,34,7,37.0,Q2
Guitar Hero: Aerosmith,7.6,Good,PlayStation 3,Music,2008,6,6.4481462,7.1891593,6.8940701,32,7,51.0,Q2
Guitar Hero: Aerosmith,7.6,Good,Xbox 360,Music,2008,6,6.4481462,7.1053342,6.8940701,54,7,51.0,Q2
Guitar Hero: Aerosmith,7.6,Good,Wii,Music,2008,7,6.4481462,6.2992679,6.8940701,46,7,51.0,Q3
Guitar Hero: Aerosmith (Game & Guitar Controller),7.6,Good,Xbox 360,Music,2008,6,6.4481462,7.1053342,6.8940701,54,7,51.0,Q2
Guitar Hero: Aerosmith (Game & Guitar Controller),7.6,Good,PlayStation 3,Music,2008,6,6.4481462,7.1891593,6.8940701,32,7,51.0,Q2
Guitar Hero: Aerosmith (Game & Guitar Controller),7.6,Good,Wii,Music,2008,7,6.4481462,6.2992679,6.8940701,46,7,51.0,Q3
Harry Potter and the Order of the Phoenix,7.6,Good,Xbox 360,Adventure,2007,6,6.6325466,7.1053342,6.8648511,54,7,10.0,Q2
Harry Potter and the Order of the Phoenix,7.6,Good,PlayStation 3,Adventure,2007,6,6.6325466,7.1891593,6.8648511,32,7,10.0,Q2
Hidden & Dangerous,7.6,Good,PC,Action,1999,8,6.9834839,7.1473591,6.626679,29,7,0.0,Q3
Horse Life,7.6,Good,Nintendo DS,Simulation,2007,11,6.6325466,6.2869856,6.8589065,26,7,91.0,Q4
Hot Shots Tennis,7.6,Good,PlayStation 2,Sports,2007,7,6.6325466,6.866548,7.0252088,31,7,93.0,Q3
Hyper Light Drifter,7.6,Good,PC,"Action, RPG",2016,4,7.5734513,7.1473591,7.4648485,29,7,6.0,Q2
In-Fisherman Bass Hunter 64,7.6,Good,Nintendo 64,Hunting,1999,7,6.9834839,6.9764901,5.7196429,24,7,48.0,Q3
Infected,7.6,Good,PlayStation Portable,Action,2005,11,7.2224265,6.7484992,6.626679,34,7,0.0,Q4
James Bond 007: Agent Under Fire,7.6,Good,Xbox,Shooter,2002,4,6.9785256,7.2056029,7.1278882,53,7,86.0,Q2
Joint Operations: Typhoon Rising,7.6,Good,PC,Shooter,2004,6,7.1707121,7.1473591,7.1278882,29,7,86.0,Q2
Karaoke Revolution Party,7.6,Good,GameCube,Music,2005,11,7.2224265,7.0424361,6.8940701,12,7,51.0,Q4
Kim Possible: What's the Switch?,7.6,Good,PlayStation 2,Action,2006,12,6.7328642,6.866548,6.626679,31,7,0.0,Q4
Kingdom Hearts II,7.6,Good,PlayStation 2,"Action, RPG",2006,3,6.7328642,6.866548,7.4648485,31,7,6.0,Q1
LEGO Jurassic World,7.6,Good,PC,"Action, Adventure",2015,6,7.6594521,7.1473591,7.3718954,29,7,1.0,Q2
Looney Tunes: Duck Dodgers Starring Daffy Duck,7.6,Good,Nintendo 64,Platformer,2000,7,6.6935885,6.9764901,7.1865128,24,7,63.0,Q3
MLB 13: The Show,7.6,Good,PlayStation Vita,Sports,2013,3,7.4604885,7.3948387,7.0252088,35,7,93.0,Q1
MVP 07 NCAA Baseball,7.6,Good,PlayStation 2,Sports,2007,2,6.6325466,6.866548,7.0252088,31,7,93.0,Q1
Madden NFL 08,7.6,Good,GameCube,Sports,2007,8,6.6325466,7.0424361,7.0252088,12,7,93.0,Q3
Madden NFL 25,7.6,Good,PlayStation 4,Sports,2013,11,7.4604885,7.6635379,7.0252088,33,7,93.0,Q4
Madden NFL 25,7.6,Good,Xbox One,Sports,2013,11,7.4604885,7.6557692,7.0252088,55,7,93.0,Q4
Mat Hoffman's Pro BMX 2,7.6,Good,GameCube,Sports,2002,10,6.9785256,7.0424361,7.0252088,12,7,93.0,Q4
Me and My Katamari,7.6,Good,PlayStation Portable,Action,2006,3,6.7328642,6.7484992,6.626679,34,7,0.0,Q1
Mechanic Master,7.6,Good,Nintendo DS,Puzzle,2008,10,6.4481462,6.2869856,7.0831186,26,7,68.0,Q4
Microsoft International Soccer 2000,7.6,Good,PC,Sports,2000,2,6.6935885,7.1473591,7.0252088,29,7,93.0,Q1
Midnight Club: L.A. Remix,7.6,Good,PlayStation Portable,Racing,2008,10,6.4481462,6.7484992,6.7306189,34,7,80.0,Q4
Mini Ninjas,7.6,Good,Wii,Action,2009,9,6.8403675,6.2992679,6.626679,46,7,0.0,Q3
Monaco Grand Prix,7.6,Good,Dreamcast,Racing,1999,9,6.9834839,7.3702797,6.7306189,6,7,80.0,Q3
Monopoly,7.6,Good,PlayStation Portable,Board,2010,4,6.9328687,6.7484992,6.6258621,34,7,19.0,Q2
Ms. Pac-Man Maze Madness,7.6,Good,Dreamcast,Action,2000,11,6.6935885,7.3702797,6.626679,6,7,0.0,Q4
Myst Online: Uru Live,7.6,Good,PC,Adventure,2007,3,6.6325466,7.1473591,6.8648511,29,7,10.0,Q1
Mystical Ninja Starring Goemon,7.6,Good,Nintendo 64,"Action, Adventure",1998,4,6.9306785,6.9764901,7.3718954,24,7,1.0,Q2
NBA Live 2002,7.6,Good,PlayStation 2,Sports,2001,11,7.1204942,6.866548,7.0252088,31,7,93.0,Q4
NHL Hitz 20-02,7.6,Good,PlayStation 2,"Sports, Action",2001,9,7.1204942,6.866548,7.097449,31,7,94.0,Q3
Naruto: Ultimate Ninja 3,7.6,Good,PlayStation 2,Fighting,2008,3,6.4481462,6.866548,7.0581353,31,7,37.0,Q1
Neopets Puzzle Adventure,7.6,Good,Nintendo DS,Puzzle,2008,11,6.4481462,6.2869856,7.0831186,26,7,68.0,Q4
Neopets Puzzle Adventure,7.6,Good,PC,Puzzle,2008,12,6.4481462,7.1473591,7.0831186,29,7,68.0,Q4
Ninja Gaiden III: Razor's Edge,7.6,Good,Wii U,Action,2012,11,7.4183267,7.4657895,6.626679,47,7,0.0,Q4
No Man's Land: Fight for Your Rights!,7.6,Good,PC,Strategy,2003,10,7.1982456,7.1473591,7.2460317,29,7,104.0,Q4
Nuclear Strike,7.6,Good,PlayStation,Action,1997,9,6.5663415,6.582458,6.626679,30,7,0.0,Q3
Obscure,7.6,Good,PlayStation 2,"Action, Adventure",2005,4,7.2224265,6.866548,7.3718954,31,7,1.0,Q2
Obscure,7.6,Good,Xbox,"Action, Adventure",2005,4,7.2224265,7.2056029,7.3718954,53,7,1.0,Q2
Octomania,7.6,Good,Wii,Puzzle,2008,4,6.4481462,6.2992679,7.0831186,46,7,68.0,Q2
Omega Five,7.6,Good,Xbox 360,Action,2008,1,6.4481462,7.1053342,6.626679,54,7,0.0,Q1
PGA Championship Golf 1999 Edition,7.6,Good,PC,Sports,1999,7,6.9834839,7.1473591,7.0252088,29,7,93.0,Q3
Pandora's Box,7.6,Good,PC,Puzzle,1999,9,6.9834839,7.1473591,7.0831186,29,7,68.0,Q3
Panzer General 3D Assault,7.6,Good,PC,Strategy,1999,10,6.9834839,7.1473591,7.2460317,29,7,104.0,Q4
Perimeter: Emperor's Testament,7.6,Good,PC,Strategy,2006,9,6.7328642,7.1473591,7.2460317,29,7,104.0,Q3
PlanetSide 2,7.6,Good,PlayStation 4,Shooter,2015,6,7.6594521,7.6635379,7.1278882,33,7,86.0,Q2
Pole Position II,7.6,Good,Wireless,Racing,2006,1,6.7328642,7.1773626,6.7306189,50,7,80.0,Q1
Pool Paradise,7.6,Good,GameCube,Sports,2004,7,7.1707121,7.0424361,7.0252088,12,7,93.0,Q3
Pool Paradise,7.6,Good,PlayStation 2,Sports,2004,7,7.1707121,6.866548,7.0252088,31,7,93.0,Q3
Primal Carnage,7.6,Good,PC,Shooter,2012,11,7.4183267,7.1473591,7.1278882,29,7,86.0,Q4
Rage of the Gladiator,7.6,Good,iPhone,Action,2012,11,7.4183267,7.2880048,6.626679,57,7,0.0,Q4
Rally Trophy,7.6,Good,PC,Racing,2002,5,6.9785256,7.1473591,6.7306189,29,7,80.0,Q2
Real Boxing,7.6,Good,iPhone,Sports,2012,11,7.4183267,7.2880048,7.0252088,57,7,93.0,Q4
Resident Evil 3: Nemesis,7.6,Good,PC,"Action, Adventure",2001,6,7.1204942,7.1473591,7.3718954,29,7,1.0,Q2
Resident Evil Outbreak,7.6,Good,PlayStation 2,Adventure,2004,3,7.1707121,6.866548,6.8648511,31,7,10.0,Q1
Return to Castle Wolfenstein: Operation Resurrection,7.6,Good,PlayStation 2,Shooter,2003,5,7.1982456,6.866548,7.1278882,31,7,86.0,Q2
Risen,7.6,Good,Xbox 360,RPG,2010,2,6.9328687,7.1053342,7.5714286,54,7,75.0,Q1
Sahara,7.6,Good,Wireless,Action,2005,4,7.2224265,7.1773626,6.626679,50,7,0.0,Q2
Scarface: The Rise of Tony Montana,7.6,Good,Wireless,Action,2006,10,6.7328642,7.1773626,6.626679,50,7,0.0,Q4
Scene It? Twilight,7.6,Good,iPhone,Trivia,2009,10,6.8403675,7.2880048,6.205042,57,7,108.0,Q4
Secret Files: Tunguska,7.6,Good,PC,Adventure,2006,12,6.7328642,7.1473591,6.8648511,29,7,10.0,Q4
Shadow of Rome,7.6,Good,PlayStation 2,"Action, Adventure",2005,2,7.2224265,6.866548,7.3718954,31,7,1.0,Q1
Shadowgrounds Survivor,7.6,Good,PC,Action,2008,1,6.4481462,7.1473591,6.626679,29,7,0.0,Q1
Shaun White Snowboarding: World Stage,7.6,Good,Wii,Sports,2009,11,6.8403675,6.2992679,7.0252088,46,7,93.0,Q4
Sheep,7.6,Good,PC,Puzzle,2000,11,6.6935885,7.1473591,7.0831186,29,7,68.0,Q4
Skipping Stone IQ,7.6,Good,Wireless,Puzzle,2007,4,6.6325466,7.1773626,7.0831186,50,7,68.0,Q2
Smash TV,7.6,Good,Xbox 360,Shooter,2005,12,7.2224265,7.1053342,7.1278882,54,7,86.0,Q4
Sniper Elite,7.6,Good,PlayStation 2,"Action, Adventure",2005,10,7.2224265,6.866548,7.3718954,31,7,1.0,Q4
Spider-Man: The Movie,7.6,Good,GameCube,Action,2002,4,6.9785256,7.0424361,6.626679,12,7,0.0,Q2
Spin Blocks 360,7.6,Good,Wireless,Puzzle,2006,7,6.7328642,7.1773626,7.0831186,50,7,68.0,Q3
Sports Champions 2,7.6,Good,PlayStation 3,"Sports, Action",2012,11,7.4183267,7.1891593,7.097449,32,7,94.0,Q4
Star Wars Demolition,7.6,Good,Dreamcast,"Racing, Action",2000,11,6.6935885,7.3702797,6.5871429,6,7,81.0,Q4
Star Wars Galaxies: Rage of the Wookiees,7.6,Good,PC,RPG,2005,5,7.2224265,7.1473591,7.5714286,29,7,75.0,Q2
Star Wars: Empire at War,7.6,Good,PC,Strategy,2006,2,6.7328642,7.1473591,7.2460317,29,7,104.0,Q1
Star Wars: The Clone Wars,7.6,Good,GameCube,Action,2002,10,6.9785256,7.0424361,6.626679,12,7,0.0,Q4
Star Wars: The Clone Wars,7.6,Good,PlayStation 2,Action,2002,12,6.9785256,6.866548,6.626679,31,7,0.0,Q4
Star Wars: The Old Republic -- Rise of the Hutt Cartel,7.6,Good,PC,RPG,2013,4,7.4604885,7.1473591,7.5714286,29,7,75.0,Q2
Stealth,7.6,Good,Wireless,Shooter,2005,9,7.2224265,7.1773626,7.1278882,50,7,86.0,Q3
Summoner,7.6,Good,PC,RPG,2001,4,7.1204942,7.1473591,7.5714286,29,7,75.0,Q2
Super Mario Strikers,7.6,Good,GameCube,Sports,2005,12,7.2224265,7.0424361,7.0252088,12,7,93.0,Q4
Syphon Filter: The Omega Strain,7.6,Good,PlayStation 2,Action,2004,4,7.1707121,6.866548,6.626679,31,7,0.0,Q2
Tearaway Unfolded,7.6,Good,PlayStation 4,Adventure,2015,9,7.6594521,7.6635379,6.8648511,33,7,10.0,Q3
Tetris (EA),7.6,Good,PlayStation Portable,Puzzle,2009,10,6.8403675,6.7484992,7.0831186,34,7,68.0,Q4
The Escapists,7.6,Good,PC,"Action, Strategy",2015,2,7.6594521,7.1473591,7.6,29,7,8.0,Q1
The Godfather II,7.6,Good,PC,Action,2009,4,6.8403675,7.1473591,6.626679,29,7,0.0,Q2
The King of Fighters '98 Ultimate Match,7.6,Good,Xbox 360,Fighting,2009,7,6.8403675,7.1053342,7.0581353,54,7,37.0,Q3
The Lord of the Rings: The Two Towers,7.6,Good,Xbox,Action,2003,1,7.1982456,7.2056029,6.626679,53,7,0.0,Q1
The Matrix Online,7.6,Good,PC,RPG,2005,4,7.2224265,7.1473591,7.5714286,29,7,75.0,Q2
The Mummy (Wireless),7.6,Good,Wireless,Puzzle,2005,1,7.2224265,7.1773626,7.0831186,50,7,68.0,Q1
The New Adventures of the Time Machine,7.6,Good,PC,Adventure,2000,9,6.6935885,7.1473591,6.8648511,29,7,10.0,Q3
The Spiderwick Chronicles,7.6,Good,Xbox 360,Adventure,2008,2,6.4481462,7.1053342,6.8648511,54,7,10.0,Q1
Thrillville: Off the Rails,7.6,Good,PlayStation Portable,Simulation,2007,10,6.6325466,6.7484992,6.8589065,34,7,91.0,Q4
Tiger Woods PGA Tour [2005],7.6,Good,PlayStation Portable,Sports,2005,3,7.2224265,6.7484992,7.0252088,34,7,93.0,Q1
TimeShift,7.6,Good,Xbox 360,Shooter,2007,10,6.6325466,7.1053342,7.1278882,54,7,86.0,Q4
TimeShift,7.6,Good,PC,Shooter,2007,10,6.6325466,7.1473591,7.1278882,29,7,86.0,Q4
TimeShift,7.6,Good,PlayStation 3,Shooter,2007,11,6.6325466,7.1891593,7.1278882,32,7,86.0,Q4
Tokyo Mirage Sessions #FE,7.6,Good,Wii U,RPG,2016,6,7.5734513,7.4657895,7.5714286,47,7,75.0,Q2
Tom Clancy's Rainbow Six: Lockdown,7.6,Good,PlayStation 2,Shooter,2005,9,7.2224265,6.866548,7.1278882,31,7,86.0,Q3
Tom Clancy's Rainbow Six: Vegas,7.6,Good,Wireless,Action,2006,12,6.7328642,7.1773626,6.626679,50,7,0.0,Q4
Tomb Raider Anniversary,7.6,Good,Xbox 360,Adventure,2007,10,6.6325466,7.1053342,6.8648511,54,7,10.0,Q4
Tony Hawk's Pro Skater 3D,7.6,Good,Wireless,Sports,2005,8,7.2224265,7.1773626,7.0252088,50,7,93.0,Q3
Townsmen 2: Fear of the King,7.6,Good,Wireless,Strategy,2004,12,7.1707121,7.1773626,7.2460317,50,7,104.0,Q4
UFC Undisputed 2009,7.6,Good,PlayStation 3,"Fighting, Simulation",2009,5,6.8403675,7.1891593,6.0333333,32,7,42.0,Q2
UFC Undisputed 2009,7.6,Good,Xbox 360,Fighting,2009,5,6.8403675,7.1053342,7.0581353,54,7,37.0,Q2
Untold Legends: Brotherhood of the Blade,7.6,Good,PlayStation Portable,"Action, RPG",2005,3,7.2224265,6.7484992,7.4648485,34,7,6.0,Q1
Vanquish: The Oath of Brothers,7.6,Good,iPhone,Action,2010,2,6.9328687,7.2880048,6.626679,57,7,0.0,Q1
Vexx,7.6,Good,Xbox,Adventure,2003,2,7.1982456,7.2056029,6.8648511,53,7,10.0,Q1
Voodoo Vince,7.6,Good,Xbox,Platformer,2003,9,7.1982456,7.2056029,7.1865128,53,7,63.0,Q3
Wargame: Red Dragon,7.6,Good,PC,Strategy,2014,4,7.4675978,7.1473591,7.2460317,29,7,104.0,Q2
World Series of Poker 2008: Battle for the Bracelets,7.6,Good,PlayStation Portable,Card,2007,11,6.6325466,6.7484992,6.7074074,34,7,21.0,Q4
World Tour Soccer 2005,7.6,Good,PlayStation 2,Sports,2004,4,7.1707121,6.866548,7.0252088,31,7,93.0,Q2
Wrath Unleashed,7.6,Good,PlayStation 2,Strategy,2004,2,7.1707121,6.866548,7.2460317,31,7,104.0,Q1
eJay Clubworld: The Music Making Experience,7.6,Good,PlayStation 2,"Music, Editor",2003,8,7.1982456,6.866548,7.9166667,31,7,55.0,Q3
flOw,7.6,Good,PlayStation 3,Action,2007,2,6.6325466,7.1891593,6.626679,32,7,0.0,Q1
#IDARB,7.5,Good,Xbox One,Party,2015,1,7.6594521,7.6557692,5.8453901,55,7,60.0,Q1
1 vs. 100,7.5,Good,Wireless,Trivia,2007,9,6.6325466,7.1773626,6.205042,50,7,108.0,Q3
